sample_id,sampling_id,sample_type,code,property,date,amphibian_spp,amphibian_svl,amphibian_weight,amphibian_sex,amphibian_age,amphibian_notes,pcr_ct,pcr_qty,pcr_ipc_ct,pcr_inhibited,infected,zsp_eq,vernal
cln_1154,Apr_23,swab,PRPND003,Pleasanton Ridge Regional Park,3/31/23,TASP,83.1,17,f,adult,"laying eggs, not swabbed",0,0,29.0521,0,0,0,0
cln_1155,Apr_23,swab,PRPND003,Pleasanton Ridge Regional Park,3/31/23,TASP,72.5,20.25,m,adult,NA,36.8993,0.0744833,29.5984,0,1,5.959,0
cln_1156,Apr_23,swab,PRPND003,Pleasanton Ridge Regional Park,3/31/23,TASP,77.5,17.25,m,adult,NA,0,0,29.8636,0,0,0,0
cln_1157,Apr_23,swab,PRPND003,Pleasanton Ridge Regional Park,3/31/23,TASP,70.5,205.5,m,adult,NA,37.4231,0.0528152,29.5161,0,1,4.225,0
cln_1158,Apr_23,swab,PRPND003,Pleasanton Ridge Regional Park,3/31/23,PSRE,35,3.75,m,adult,NA,26.9278,51.7881,28.1318,0,1,4143.048,0
cln_1159,Apr_23,swab,PRPND003,Pleasanton Ridge Regional Park,3/31/23,TASP,65.3,12,m,adult,NA,35.3835,0.20143,29.0669,0,1,16.114,0
cln_1141,Apr_23,swab,PRPND004,Pleasanton Ridge Regional Park,3/31/23,PSRE,40.6,6.6,NA,adult,NA,31.3896,2.77,29.4468,0,1,221.6,0
cln_1142,Apr_23,swab,PRPND004,Pleasanton Ridge Regional Park,3/31/23,PSRE,30.75,2.5,m,adult,injured arm,36.3064,0.109915,29.7686,0,1,8.793,0
cln_1143,Apr_23,swab,PRPND004,Pleasanton Ridge Regional Park,3/31/23,BUBO,76.8,44,m,adult,calling,31.5217,2.54006,29.4378,0,1,203.205,0
cln_1144,Apr_23,swab,PRPND004,Pleasanton Ridge Regional Park,3/31/23,PSRE,39.9,5.5,m,adult,lump on throat,28.2045,22.4042,28.7757,0,1,1792.336,0
cln_1253,Apr_23,swab,PRPND009,Pleasanton Ridge Regional Park,4/2/23,PSRE,33.4,3.25,m,adult,NA,24.8174,206.896,26.0176,0,1,16551.68,0
cln_1254,Apr_23,swab,PRPND009,Pleasanton Ridge Regional Park,4/2/23,PSRE,30.4,2,m,adult,NA,22.0177,1299.4,23.3485,0,1,103952,0
cln_1255,Apr_23,swab,PRPND009,Pleasanton Ridge Regional Park,4/2/23,PSRE,37.2,4.25,m,adult,NA,24.9357,191.445,27.9187,0,1,15315.6,0
cln_1256,Apr_23,swab,PRPND009,Pleasanton Ridge Regional Park,4/2/23,PSRE,35.8,3,m,adult,NA,28.2245,22.1131,29.1688,0,1,1769.048,0
cln_1257,Apr_23,swab,PRPND009,Pleasanton Ridge Regional Park,4/2/23,PSRE,32.3,2.5,m,adult,NA,29.2243,11.4725,29.1187,0,1,917.8,0
cln_1258,Apr_23,swab,PRPND009,Pleasanton Ridge Regional Park,4/2/23,PSRE,30.9,2.5,m,adult,NA,24.8358,204.421,27.6086,0,1,16353.68,0
cln_1259,Apr_23,swab,PRPND009,Pleasanton Ridge Regional Park,4/2/23,PSRE,35.3,3.5,m,adult,NA,33.168,0.862187,29.5185,0,1,68.975,0
cln_1260,Apr_23,swab,PRPND009,Pleasanton Ridge Regional Park,4/2/23,PSRE,30.25,2,m,adult,swelling and blood on toes,25.0909,172.903,27.6025,0,1,13832.24,0
cln_1261,Apr_23,swab,PRPND009,Pleasanton Ridge Regional Park,4/2/23,PSRE,17.5,2.25,m,adult,NA,30.0381,6.72538,29.047,0,1,538.03,0
cln_1262,Apr_23,swab,PRPND009,Pleasanton Ridge Regional Park,4/2/23,PSRE,29.5,3.75,m,adult,blood blisters on... (double-check),26.0152,94.2649,27.8312,0,1,7541.192,0
cln_1250,Apr_23,swab,PRPND010,Pleasanton Ridge Regional Park,4/2/23,BUBO,84.8,67,m,adult,NA,28.2871,21.223,28.4909,0,1,1697.84,0
cln_1251,Apr_23,swab,PRPND010,Pleasanton Ridge Regional Park,4/2/23,PSRE,31,1,m,adult,"multiple skin lesions on back, welts on toes",29.2285,11.4413,28.5532,0,1,915.304,0
cln_1252,Apr_23,swab,PRPND010,Pleasanton Ridge Regional Park,4/2/23,PSRE,27.9,2.25,m,adult,NA,23.0623,654.682,24.7859,0,1,52374.56,0
cln_1231,Apr_23,swab,WEST,Blue Oak Ranch Reserve,4/1/23,PSRE,35.3,3,m,adult,NA,23.4989,491.541,25.9694,0,1,39323.28,0
cln_1232,Apr_23,swab,WEST,Blue Oak Ranch Reserve,4/1/23,PSRE,36.1,3.75,m,adult,NA,30.1122,6.4058,29.1077,0,1,512.464,0
cln_1233,Apr_23,swab,WEST,Blue Oak Ranch Reserve,4/1/23,PSRE,35.3,3,m,adult,NA,24.3804,275.621,26.2413,0,1,22049.68,0
cln_1234,Apr_23,swab,WEST,Blue Oak Ranch Reserve,4/1/23,PSRE,35.1,3,m,adult,NA,24.3232,286.171,26.1074,0,1,22893.68,0
cln_1235,Apr_23,swab,WEST,Blue Oak Ranch Reserve,4/1/23,PSRE,36.2,2.75,m,adult,NA,22.7474,804.94,24.6479,0,1,64395.2,0
cln_1236,Apr_23,swab,WEST,Blue Oak Ranch Reserve,4/1/23,PSRE,36.9,3.5,m,adult,NA,30.0294,6.76362,28.6583,0,1,541.09,0
cln_1237,Apr_23,swab,WEST,Blue Oak Ranch Reserve,4/1/23,PSRE,39.1,3.75,f,adult,NA,24.5072,253.62,27.1845,0,1,20289.6,0
cln_1238,Apr_23,swab,WEST,Blue Oak Ranch Reserve,4/1/23,PSRE,37.1,3.75,m,adult,NA,26.9153,52.215,28.3119,0,1,4177.2,0
cln_1239,Apr_23,swab,WEST,Blue Oak Ranch Reserve,4/1/23,BUBO,82.2,65,m,adult,NA,27.7667,29.8622,28.4938,0,1,2388.976,0
cln_1240,Apr_23,swab,WEST,Blue Oak Ranch Reserve,4/1/23,BUBO,66.4,27.5,m,adult,NA,33.3711,0.754583,29.3349,0,1,60.367,0
cln_1241,Apr_23,swab,WEST,Blue Oak Ranch Reserve,4/1/23,BUBO,70.1,34.5,m,adult,NA,29.163,11.9433,28.7141,0,1,955.464,0
cln_1242,Apr_23,swab,WEST,Blue Oak Ranch Reserve,4/1/23,BUBO,68.2,32,m,adult,NA,22.2498,1115.85,24.2916,0,1,89268,0
cln_1243,Apr_23,swab,WEST,Blue Oak Ranch Reserve,4/1/23,BUBO,76.3,38,m,adult,NA,29.9471,7.13902,28.8338,0,1,571.122,0
cln_1244,Apr_23,swab,WEST,Blue Oak Ranch Reserve,4/1/23,BUBO,70.1,31.75,m,adult,NA,27.6076,33.1481,27.9899,0,1,2651.848,0
cln_1245,Apr_23,swab,WEST,Blue Oak Ranch Reserve,4/1/23,BUBO,69.7,36,m,adult,NA,39.1998,0.0164576,29.0772,0,1,1.317,0
cln_1246,Apr_23,swab,WEST,Blue Oak Ranch Reserve,4/1/23,BUBO,85,60,m,adult,NA,27.8227,28.7844,28.3682,0,1,2302.752,0
cln_1247,Apr_23,swab,WEST,Blue Oak Ranch Reserve,4/1/23,BUBO,81.6,53.25,m,adult,NA,28.5504,17.855,28.5339,0,1,1428.4,0
cln_1248,Apr_23,swab,WEST,Blue Oak Ranch Reserve,4/1/23,BUBO,75.1,37.5,m,adult,NA,29.5148,9.48124,29.0013,0,1,758.499,0
cln_1249,Apr_23,swab,WEST,Blue Oak Ranch Reserve,4/1/23,RACA,165.6,490,f,adult,"lethargic, on bank",36.3915,0.103942,29.2052,0,1,8.315,0
cln_1303,Jun_23,swab,GDPND006,Garin Dry Creek Regional Park,6/2/23,PSRE,17.4,1,NA,juvenile,,0,0,29.9675,0,0,0,0
cln_1305,Jun_23,swab,GDPND006,Garin Dry Creek Regional Park,6/2/23,PSRE,17.8,1.5,NA,juvenile,,0,0,29.7354,0,0,0,0
cln_1306,Jun_23,swab,GDPND006,Garin Dry Creek Regional Park,6/2/23,PSRE,16.5,1,NA,juvenile,,0,0,29.6531,0,0,0,0
cln_1307,Jun_23,swab,GDPND006,Garin Dry Creek Regional Park,6/2/23,PSRE,16.2,0.5,NA,juvenile,,0,0,29.7597,0,0,0,0
cln_1308,Jun_23,swab,GDPND006,Garin Dry Creek Regional Park,6/2/23,PSRE,15.4,1,NA,juvenile,,0,0,29.7205,0,0,0,0
cln_1311,Jun_23,swab,GDPND006,Garin Dry Creek Regional Park,6/2/23,PSRE,17.6,1.75,NA,juvenile,,0,0,30.2859,0,0,0,0
cln_1314,Jun_23,swab,GDPND006,Garin Dry Creek Regional Park,6/2/23,TASP,74.3,13.5,NA,adult,hands not swabbed,0,0,29.4827,0,0,0,0
cln_1315,Jun_23,swab,GDPND006,Garin Dry Creek Regional Park,6/2/23,PSRE,17,1.1,NA,juvenile,"frogs ""redid"" from other side of the pond to replace incorrectly swabbed frogs; this is why 1304, 1309, 1310, 1312, 1313 are not in this sheet!",0,0,29.4002,0,0,0,0
cln_1316,Jun_23,swab,GDPND006,Garin Dry Creek Regional Park,6/2/23,PSRE,18.4,0.75,NA,juvenile,"frogs ""redid"" from other side of the pond to replace incorrectly swabbed frogs; this is why 1304, 1309, 1310, 1312, 1313 are not in this sheet!",0,0,29.5931,0,0,0,0
cln_1317,Jun_23,swab,GDPND006,Garin Dry Creek Regional Park,6/2/23,PSRE,18.2,0.75,NA,juvenile,"frogs ""redid"" from other side of the pond to replace incorrectly swabbed frogs; this is why 1304, 1309, 1310, 1312, 1313 are not in this sheet!",0,0,29.6802,0,0,0,0
cln_1318,Jun_23,swab,GDPND006,Garin Dry Creek Regional Park,6/2/23,PSRE,17.9,0.75,NA,juvenile,"frogs ""redid"" from other side of the pond to replace incorrectly swabbed frogs; this is why 1304, 1309, 1310, 1312, 1313 are not in this sheet!",0,0,29.6274,0,0,0,0
cln_1319,Jun_23,swab,GDPND005,Garin Dry Creek Regional Park,6/2/23,PSRE,18.6,0.5,NA,juvenile,no tail,0,0,29.7267,0,0,0,0
cln_1320,Jun_23,swab,GDPND005,Garin Dry Creek Regional Park,6/2/23,PSRE,20.5,0.85,NA,juvenile,tail stub,0,0,29.4916,0,0,0,0
cln_1321,Jun_23,swab,GDPND005,Garin Dry Creek Regional Park,6/2/23,PSRE,20.1,1,NA,juvenile,no tail,0,0,29.3724,0,0,0,0
cln_1322,Jun_23,swab,GDPND005,Garin Dry Creek Regional Park,6/2/23,PSRE,15.6,1,NA,juvenile,"no tail, sloughing",0,0,29.7359,0,0,0,0
cln_1323,Jun_23,swab,GDPND005,Garin Dry Creek Regional Park,6/2/23,PSRE,17.2,1.25,NA,juvenile,tail stub,0,0,29.5049,0,0,0,0
cln_1324,Jun_23,swab,GDPND005,Garin Dry Creek Regional Park,6/2/23,PSRE,21.6,1,NA,juvenile,no tail,0,0,29.484,0,0,0,0
cln_1325,Jun_23,swab,GDPND005,Garin Dry Creek Regional Park,6/2/23,PSRE,20.4,0.5,NA,juvenile,tail stub,0,0,29.3397,0,0,0,0
cln_1326,Jun_23,swab,GDPND005,Garin Dry Creek Regional Park,6/2/23,PSRE,16.6,1,NA,juvenile,tail stub,0,0,29.5054,0,0,0,0
cln_1327,Jun_23,swab,GDPND005,Garin Dry Creek Regional Park,6/2/23,PSRE,17.7,0.5,NA,juvenile,tail stub,0,0,29.9234,0,0,0,0
cln_1328,Jun_23,swab,GDPND005,Garin Dry Creek Regional Park,6/2/23,PSRE,16.3,1,NA,juvenile,tail stub,0,0,29.7236,0,0,0,0
cln_1329,Jun_23,swab,GDPND004,Garin Dry Creek Regional Park,6/2/23,PSRE,18.2,1.15,NA,juvenile,"tail stub, new swab b/c poop, bleeding foot",0,0,29.584,0,0,0,1
cln_1330,Jun_23,swab,GDPND004,Garin Dry Creek Regional Park,6/2/23,PSRE,15.6,0.75,NA,juvenile,"injured foot, tail stub",0,0,29.5878,0,0,0,1
cln_1331,Jun_23,swab,GDPND004,Garin Dry Creek Regional Park,6/2/23,PSRE,16.4,0.7,NA,juvenile,tail stub,0,0,29.5516,0,0,0,1
cln_1332,Jun_23,swab,GDPND004,Garin Dry Creek Regional Park,6/2/23,PSRE,14.5,0.5,NA,juvenile,tail stub,0,0,30.1692,0,0,0,1
cln_1333,Jun_23,swab,GDPND004,Garin Dry Creek Regional Park,6/2/23,PSRE,15.5,0.5,NA,juvenile,no nubbin,0,0,29.4345,0,0,0,1
cln_1334,Jun_23,swab,GDPND004,Garin Dry Creek Regional Park,6/2/23,PSRE,19.1,0.5,NA,juvenile,"very red toes, no nubbin",0,0,29.1584,0,0,0,1
cln_1335,Jun_23,swab,GDPND004,Garin Dry Creek Regional Park,6/2/23,PSRE,15.4,0.75,NA,juvenile,no nubbin,0,0,29.4404,0,0,0,1
cln_1336,Jun_23,swab,GDPND004,Garin Dry Creek Regional Park,6/2/23,PSRE,16.4,1,NA,juvenile,tail nub; lethargic,0,0,29.488,0,0,0,1
cln_1337,Jun_23,swab,GDPND004,Garin Dry Creek Regional Park,6/2/23,PSRE,15.6,-0.75,NA,juvenile,tail nub,0,0,29.8855,0,0,0,1
cln_1338,Jun_23,swab,GDPND004,Garin Dry Creek Regional Park,6/2/23,PSRE,17.2,1.5,NA,juvenile,"sloughing, tail stub",0,0,29.4331,0,0,0,1
cln_1339,Jun_23,swab,GDPND009,Garin Dry Creek Regional Park,6/3/23,PSRE,10.2,0.75,NA,juvenile,yes tail nub,0,0,29.4448,0,0,0,0
cln_1340,Jun_23,swab,GDPND009,Garin Dry Creek Regional Park,6/3/23,PSRE,17.9,0.75,NA,juvenile,no tail nub,35.5013,0.230582,29.4934,0,1,18.447,0
cln_1341,Jun_23,swab,GDPND009,Garin Dry Creek Regional Park,6/3/23,PSRE,19,1,NA,juvenile,sloughing,0,0,29.54,0,0,0,0
cln_1342,Jun_23,swab,GDPND009,Garin Dry Creek Regional Park,6/3/23,PSRE,18.9,0.75,NA,juvenile,no nub,33.2197,0.889999,29.3001,0,1,71.2,0
cln_1343,Jun_23,swab,GDPND009,Garin Dry Creek Regional Park,6/3/23,PSRE,10.1,0.75,NA,juvenile,no nub,34.3818,0.447332,29.1047,0,1,35.787,0
cln_1344,Jun_23,swab,GDPND009,Garin Dry Creek Regional Park,6/3/23,PSRE,18.3,1,NA,juvenile,no nub,0,0,29.7758,0,0,0,0
cln_1345,Jun_23,swab,GDPND009,Garin Dry Creek Regional Park,6/3/23,PSRE,19,1.25,NA,juvenile,tail nub,0,0,29.5637,0,0,0,0
cln_1346,Jun_23,swab,GDPND009,Garin Dry Creek Regional Park,6/3/23,PSRE,19,0.75,NA,juvenile,no tail nub,0,0,29.7862,0,0,0,0
cln_1347,Jun_23,swab,GDPND009,Garin Dry Creek Regional Park,6/3/23,PSRE,14.8,0.5,NA,juvenile,no tail nub,0,0,29.4865,0,0,0,0
cln_1348,Jun_23,swab,GDPND009,Garin Dry Creek Regional Park,6/3/23,PSRE,21.8,0.5,NA,juvenile,no nub,35.6654,0.209235,29.5781,0,1,16.739,0
cln_1349,Jun_23,swab,GDPND009,Garin Dry Creek Regional Park,6/3/23,TASP,70.1,13.1,NA,adult,"NOOT, hands were swabbed but belly swabbed like frog",34.2233,0.49134,29.5857,0,1,39.307,0
cln_1351,Jun_23,swab,PRPND010,Pleasanton Ridge Regional Park,6/3/23,PSRE,16.4,0.25,NA,juvenile,tail nub,0,0,29.7108,0,0,0,0
cln_1352,Jun_23,swab,PRPND010,Pleasanton Ridge Regional Park,6/3/23,PSRE,17,0.5,NA,juvenile,no nub,0,0,29.143,0,0,0,0
cln_1353,Jun_23,swab,PRPND010,Pleasanton Ridge Regional Park,6/3/23,PSRE,16.5,0.35,NA,juvenile,tail nub,0,0,29.1824,0,0,0,0
cln_1354,Jun_23,swab,PRPND010,Pleasanton Ridge Regional Park,6/3/23,PSRE,18.95,0.5,NA,juvenile,tiny nub?,34.4752,0.42328,29.8386,0,1,33.862,0
cln_1356,Jun_23,swab,PRPND010,Pleasanton Ridge Regional Park,6/3/23,PSRE,18.25,1,NA,juvenile,"may be contaminated w/ 1358; sloughing, no nub",0,0,29.8067,0,0,0,0
cln_1357,Jun_23,swab,PRPND010,Pleasanton Ridge Regional Park,6/3/23,PSRE,18.9,0.55,NA,juvenile,no nub,0,0,30.1458,0,0,0,0
cln_1358,Jun_23,swab,PRPND010,Pleasanton Ridge Regional Park,6/3/23,PSRE,22,0.75,NA,juvenile,no nubbin,0,0,30.2038,0,0,0,0
cln_1359,Jun_23,swab,PRPND010,Pleasanton Ridge Regional Park,6/3/23,PSRE,17.4,0.5,NA,juvenile,tiny nub,0,0,30.0268,0,0,0,0
cln_1360,Jun_23,swab,PRPND010,Pleasanton Ridge Regional Park,6/3/23,BUBO,80.15,52,m,adult,,0,0,30.1151,0,0,0,0
cln_1361,Jun_23,swab,PRPND010,Pleasanton Ridge Regional Park,6/3/23,PSRE,35.3,3,m,adult,,27.722,31.0144,28.7864,0,1,2481.152,0
cln_1362,Jun_23,swab,PRPND010,Pleasanton Ridge Regional Park,6/3/23,PSRE,18.2,0.5,NA,juvenile,no nub,0,0,29.899,0,0,0,0
cln_1363,Jun_23,swab,PRPND010,Pleasanton Ridge Regional Park,6/3/23,PSRE,16.85,0.5,NA,juvenile,tail nub,35.9382,0.165488,29.9274,0,1,13.239,0
cln_1364,Jun_23,swab,PRPND009,Pleasanton Ridge Regional Park,6/3/23,BUBO,20.4,0.75,NA,juvenile,no nub,0,0,29.4527,0,0,0,0
cln_1365,Jun_23,swab,PRPND009,Pleasanton Ridge Regional Park,6/3/23,BUBO,18.9,0.75,NA,juvenile,no nub,0,0,29.6849,0,0,0,0
cln_1366,Jun_23,swab,PRPND009,Pleasanton Ridge Regional Park,6/3/23,BUBO,17.3,1,NA,juvenile,no nub,0,0,29.7053,0,0,0,0
cln_1367,Jun_23,swab,PRPND009,Pleasanton Ridge Regional Park,6/3/23,BUBO,15.9,0.5,NA,juvenile,no nub,0,0,29.8341,0,0,0,0
cln_1368,Jun_23,swab,PRPND009,Pleasanton Ridge Regional Park,6/3/23,BUBO,12.4,0.25,NA,juvenile,no nub,0,0,30.0552,0,0,0,0
cln_1369,Jun_23,swab,PRPND009,Pleasanton Ridge Regional Park,6/3/23,BUBO,18.7,0.75,NA,juvenile,no nub,0,0,30.0002,0,0,0,0
cln_1370,Jun_23,swab,PRPND009,Pleasanton Ridge Regional Park,6/3/23,BUBO,18.6,0.25,NA,juvenile,no nub,0,0,29.9281,0,0,0,0
cln_1371,Jun_23,swab,PRPND009,Pleasanton Ridge Regional Park,6/3/23,PSRE,18.5,0.5,NA,juvenile,no nub,0,0,29.9661,0,0,0,0
cln_1372,Jun_23,swab,PRPND009,Pleasanton Ridge Regional Park,6/3/23,BUBO,19.4,0.5,NA,juvenile,no nub,0,0,30.2272,0,0,0,0
cln_1373,Jun_23,swab,PRPND009,Pleasanton Ridge Regional Park,6/3/23,PSRE,16.8,0.5,NA,juvenile,sloughing bloody toes; no nub,0,0,29.9974,0,0,0,0
cln_1374,Jun_23,swab,PRPND009,Pleasanton Ridge Regional Park,6/3/23,PSRE,14.9,0.5,NA,juvenile,no nub,38.0221,0.0518496,29.6811,0,1,4.148,0
cln_1375,Jun_23,swab,PRPND009,Pleasanton Ridge Regional Park,6/3/23,PSRE,13.9,0.5,NA,juvenile,"bloody toes, has a nub",0,0,30.6636,0,0,0,0
cln_1376,Jun_23,swab,PRPND009,Pleasanton Ridge Regional Park,6/3/23,PSRE,17.8,0.75,NA,juvenile,no nub,0,0,32.0429,0,0,0,0
cln_1377,Jun_23,swab,PRPND009,Pleasanton Ridge Regional Park,6/3/23,PSRE,18.9,0.75,NA,juvenile,no nub,34.7963,0.342474,29.9748,0,1,27.398,0
cln_1381,Jun_23,swab,PRPND009,Pleasanton Ridge Regional Park,6/3/23,BUBO,16.4,0.5,NA,juvenile,no nub,0,0,30.0979,0,0,0,0
cln_1382,Jun_23,swab,PRPND009,Pleasanton Ridge Regional Park,6/3/23,PSRE,14.4,0.5,NA,juvenile,"significant nub, bloody toes",0,0,29.8608,0,0,0,0
cln_1383,Jun_23,swab,PRPND009,Pleasanton Ridge Regional Park,6/3/23,PSRE,15.7,0.5,NA,juvenile,no nub,0,0,29.9059,0,0,0,0
cln_1384,Jun_23,swab,GDPND008,Garin Dry Creek Regional Park,6/3/23,PSRE,18.1,0.25,NA,juvenile,"no nub, reweighed",35.1441,0.274417,30.2711,0,1,21.953,1
cln_1385,Jun_23,swab,GDPND008,Garin Dry Creek Regional Park,6/3/23,PSRE,20.6,0.5,NA,juvenile,small tail nub,0,0,29.9354,0,0,0,1
cln_1386,Jun_23,swab,GDPND008,Garin Dry Creek Regional Park,6/3/23,PSRE,18.9,0,NA,juvenile,no nub,0,0,29.6917,0,0,0,1
cln_1387,Jun_23,swab,GDPND008,Garin Dry Creek Regional Park,6/3/23,PSRE,21.7,1.5,NA,juvenile,no nub,0,0,29.6262,0,0,0,1
cln_1388,Jun_23,swab,GDPND008,Garin Dry Creek Regional Park,6/3/23,PSRE,18.25,0.25,NA,juvenile,small tail nub,0,0,29.6002,0,0,0,1
cln_1389,Jun_23,swab,GDPND008,Garin Dry Creek Regional Park,6/3/23,PSRE,19,1.75,NA,juvenile,no nub,0,0,30.3124,0,0,0,1
cln_1390,Jun_23,swab,GDPND008,Garin Dry Creek Regional Park,6/3/23,PSRE,19.9,1.5,NA,juvenile,no nub,0,0,29.6969,0,0,0,1
cln_1391,Jun_23,swab,GDPND008,Garin Dry Creek Regional Park,6/3/23,PSRE,20.2,1.25,NA,juvenile,no nub,0,0,29.743,0,0,0,1
cln_1392,Jun_23,swab,GDPND008,Garin Dry Creek Regional Park,6/3/23,PSRE,18.4,0.25,NA,juvenile,no nub,0,0,29.7612,0,0,0,1
cln_1393,Jun_23,swab,GDPND008,Garin Dry Creek Regional Park,6/3/23,PSRE,18.25,0.25,NA,juvenile,no nub,0,0,29.5591,0,0,0,1
cln_1394,Jun_23,swab,GDPND008,Garin Dry Creek Regional Park,6/3/23,TASP,66.5,10.5,NA,adult,black toe tips,36.8303,0.0937532,29.6482,0,1,7.5,1
cln_1395,Jun_23,swab,PRPND009,Pleasanton Ridge Regional Park,6/3/23,BUBO,78.75,NA,NA,adult,FOUND DEAD; smells. does not have rigor mortis; shed while swabbing,0,0,29.7554,0,0,0,0
cln_1396,Jun_23,swab,PRPND009,Pleasanton Ridge Regional Park,6/3/23,BUBO,95,113,NA,adult,FOUND DEAD; blood in bag; has rigor mortis; intact,0,0,29.5676,0,0,0,0
cln_1397,Jun_23,swab,PRPND003,Pleasanton Ridge Regional Park,6/4/23,BUBO,21.2,1.75,NA,juvenile,,0,0,29.7628,0,0,0,0
cln_1398,Jun_23,swab,PRPND003,Pleasanton Ridge Regional Park,6/4/23,BUBO,23.4,1.5,NA,juvenile,,0,0,29.4227,0,0,0,0
cln_1399,Jun_23,swab,PRPND003,Pleasanton Ridge Regional Park,6/4/23,BUBO,17.6,0.75,NA,juvenile,,0,0,29.9675,0,0,0,0
cln_1400,Jun_23,swab,PRPND003,Pleasanton Ridge Regional Park,6/4/23,BUBO,20.6,0.75,NA,juvenile,,0,0,29.7501,0,0,0,0
cln_1401,Jun_23,swab,PRPND003,Pleasanton Ridge Regional Park,6/4/23,BUBO,20.5,0.75,NA,juvenile,,0,0,29.8476,0,0,0,0
cln_1402,Jun_23,swab,PRPND003,Pleasanton Ridge Regional Park,6/4/23,BUBO,20.3,1,NA,juvenile,"lethargic, no resp",0,0,29.6147,0,0,0,0
cln_1403,Jun_23,swab,PRPND003,Pleasanton Ridge Regional Park,6/4/23,BUBO,NA,0.75,NA,juvenile,didn't get SVL,0,0,29.5976,0,0,0,0
cln_1404,Jun_23,swab,PRPND003,Pleasanton Ridge Regional Park,6/4/23,BUBO,19.35,1.25,NA,juvenile,,0,0,29.72,0,0,0,0
cln_1405,Jun_23,swab,PRPND003,Pleasanton Ridge Regional Park,6/4/23,BUBO,24.35,1.5,NA,juvenile,,0,0,29.9776,0,0,0,0
cln_1406,Jun_23,swab,PRPND003,Pleasanton Ridge Regional Park,6/4/23,BUBO,14.1,0.5,NA,juvenile,,38.48,0.0327813,29.706,0,1,2.623,0
cln_1407,Jun_23,swab,PRPND003,Pleasanton Ridge Regional Park,6/4/23,PSRE,NA,NA,NA,adult,died during capture; swabbed (swab fell but no dirt),0,0,29.6023,0,0,0,0
cln_1408,Jun_23,swab,PRPND003,Pleasanton Ridge Regional Park,6/4/23,BUBO,72,NA,NA,adult,salvage; found mummified/dead,25.9039,98.7428,27.6993,0,1,7899.424,0
cln_1409,Jun_23,swab,PRPND002,Pleasanton Ridge Regional Park,6/4/23,BUBO,18.2,0.5,NA,juvenile,,0,0,29.8053,0,0,0,1
cln_1410,Jun_23,swab,PRPND002,Pleasanton Ridge Regional Park,6/4/23,BUBO,17.7,0.25,NA,juvenile,,0,0,29.55,0,0,0,1
cln_1411,Jun_23,swab,PRPND002,Pleasanton Ridge Regional Park,6/4/23,BUBO,18.7,0.5,NA,juvenile,,0,0,29.9643,0,0,0,1
cln_1412,Jun_23,swab,PRPND002,Pleasanton Ridge Regional Park,6/4/23,BUBO,16.15,0.25,NA,juvenile,,0,0,29.5789,0,0,0,1
cln_1413,Jun_23,swab,PRPND002,Pleasanton Ridge Regional Park,6/4/23,BUBO,19,0.25,NA,juvenile,,0,0,29.931,0,0,0,1
cln_1414,Jun_23,swab,PRPND002,Pleasanton Ridge Regional Park,6/4/23,BUBO,18,0,NA,juvenile,,0,0,29.7676,0,0,0,1
cln_1415,Jun_23,swab,PRPND002,Pleasanton Ridge Regional Park,6/4/23,BUBO,17.85,0.25,NA,juvenile,,0,0,29.9073,0,0,0,1
cln_1416,Jun_23,swab,PRPND002,Pleasanton Ridge Regional Park,6/4/23,BUBO,17.8,0.5,NA,juvenile,,0,0,29.7563,0,0,0,1
cln_1417,Jun_23,swab,PRPND002,Pleasanton Ridge Regional Park,6/4/23,BUBO,17.3,0,NA,juvenile,,0,0,29.3596,0,0,0,1
cln_1418,Jun_23,swab,PRPND002,Pleasanton Ridge Regional Park,6/4/23,BUBO,14.3,0,NA,juvenile,,0,0,29.9854,0,0,0,1
cln_1419,Jun_23,swab,PRPND002,Pleasanton Ridge Regional Park,6/4/23,PSRE,21,0.5,NA,juvenile,,0,0,29.8502,0,0,0,1
cln_1420,Jun_23,swab,PRPND002,Pleasanton Ridge Regional Park,6/4/23,PSRE,16.8,0.5,NA,juvenile,nub,0,0,30.045,0,0,0,1
cln_1421,Jun_23,swab,PRPND002,Pleasanton Ridge Regional Park,6/4/23,PSRE,15.8,0.25,NA,juvenile,,0,0,30.0574,0,0,0,1
cln_1422,Jun_23,swab,PRPND002,Pleasanton Ridge Regional Park,6/4/23,PSRE,16.6,0.25,NA,juvenile,,0,0,29.7213,0,0,0,1
cln_1423,Jun_23,swab,PRPND002,Pleasanton Ridge Regional Park,6/4/23,PSRE,19.5,0.75,NA,juvenile,nub,0,0,29.8582,0,0,0,1
cln_1424,Jun_23,swab,PRPND002,Pleasanton Ridge Regional Park,6/4/23,PSRE,18.9,0.5,NA,juvenile,,0,0,29.7987,0,0,0,1
cln_1425,Jun_23,swab,PRPND002,Pleasanton Ridge Regional Park,6/4/23,PSRE,18,0.5,NA,juvenile,,0,0,29.6786,0,0,0,1
cln_1426,Jun_23,swab,PRPND002,Pleasanton Ridge Regional Park,6/4/23,PSRE,17.5,0.25,NA,juvenile,,0,0,30.0181,0,0,0,1
cln_1427,Jun_23,swab,PRPND002,Pleasanton Ridge Regional Park,6/4/23,PSRE,17,0.5,NA,juvenile,,0,0,30.2933,0,0,0,1
cln_1428,Jun_23,swab,PRPND002,Pleasanton Ridge Regional Park,6/4/23,PSRE,16.3,0.25,NA,juvenile,,0,0,29.67,0,0,0,1
